city,city_label,city_order,ntl_raw,fit,se,lo,hi
Dubai,Dubai,2,0.0013585857784558,2.2151397702310893,0.2550933632048974,1.7151567783494903,2.715122762112688
Dubai,Dubai,2,0.0014289667135326,2.2296504845204907,0.2550981157629683,1.7296581776250728,2.729642791415909
Dubai,Dubai,2,0.0014993476486095,2.2439642223859666,0.2551031314107214,1.7439620848209527,2.7439663599509805
Dubai,Dubai,2,0.0015697285836863,2.258071183244337,0.2551083764422838,1.758058765417461,2.7580836010712133
Dubai,Dubai,2,0.0016401095187632,2.2719615665124246,0.2551138164655776,1.7719384862398924,2.771984646784957
Dubai,Dubai,2,0.00171049045384,2.2856255716070493,0.255119416565183,1.7855915151392905,2.785659628074808
Dubai,Dubai,2,0.0017808713889168,2.2990533979450314,0.2551251414726632,1.7990081206586117,2.799098675231451
Dubai,Dubai,2,0.0018512523239937,2.312235244943194,0.255130955744347,1.812178571684274,2.812291918202114
Dubai,Dubai,2,0.0019216332590705,2.325161312018356,0.2551368239465634,1.825093137083092,2.82522948695362
Dubai,Dubai,2,0.0019920141941474,2.33782179858734,0.2551427108483248,1.837742085324623,2.837901511850056
Dubai,Dubai,2,0.0020623951292242,2.3502069040669644,0.2551485816214586,1.8501156840889057,2.850298124045023
Dubai,Dubai,2,0.002132776064301,2.362306827874053,0.2551544020481847,1.8622041998596115,2.862409455888495
Dubai,Dubai,2,0.0022031569993779,2.3741117694254257,0.2551601387361418,1.873997897502588,2.8742256413482634
Dubai,Dubai,2,0.0022735379344547,2.385611928137904,0.2551657593408645,1.8854870398298087,2.885736816445998
Dubai,Dubai,2,0.0023439188695316,2.396797503428308,0.255171232795716,1.896661887148704,2.896933119707911
Dubai,Dubai,2,0.0024142998046084,2.407658694713458,0.255176529549281,1.9075126967968672,2.907804692630049
Dubai,Dubai,2,0.0024846807396852,2.418185701410177,0.2551816218102282,1.9180297226621288,2.9183416801582243
Dubai,Dubai,2,0.0025550616747621,2.428368722935285,0.2551864837996494,1.928203214687972,2.928534231182597
Dubai,Dubai,2,0.0026254426098389,2.438197958705602,0.2551910920108858,1.9380234183642664,2.938372499046938
Dubai,Dubai,2,0.0026958235449158,2.447663608137951,0.255195425476853,1.9474805742033192,2.947846642072583
Dubai,Dubai,2,0.0027662044799926,2.456755870649152,0.2551994660448762,1.9565649172011947,2.956946824097109
Dubai,Dubai,2,0.0028365854150694,2.4654649456560263,0.2552031986590484,1.965266676284292,2.965663215027761
Dubai,Dubai,2,0.0029069663501463,2.4737810325753937,0.2552066116501248,1.9735760737411487,2.9739859914096383
Dubai,Dubai,2,0.0029773472852231,2.481694330824076,0.2552096970329657,1.981483324639463,2.9819053370086888
Dubai,Dubai,2,0.0030477282203,2.4891950398188945,0.2552124508115416,1.988978636228273,2.989411443409516
Dubai,Dubai,2,0.0031181091553768,2.4962733589766697,0.2552148732915103,1.9960522073253093,2.99649451062803
Dubai,Dubai,2,0.0031884900904536,2.5029194877142227,0.2552169694003776,2.0026942276894824,3.003144747738963
Dubai,Dubai,2,0.0032588710255305,2.509123625448374,0.255218749015248,2.0088948773784887,3.009352373518261
Dubai,Dubai,2,0.0033292519606073,2.514875971595946,0.2552202272981718,2.014644326091529,3.0151076171003623
Dubai,Dubai,2,0.0033996328956842,2.520170460268738,0.2552214291885311,2.0199364590592173,3.020404461478259
Dubai,Dubai,2,0.003470013830761,2.525017373797464,0.2552224022094035,2.0247814654670333,3.025253282127895
Dubai,Dubai,2,0.0035403947658378,2.5294314665486803,0.2552232002308296,2.0291939940962544,3.0296689390011062
Dubai,Dubai,2,0.0036107757009147,2.533427492999852,0.2552238773371183,2.0331886934191004,3.033666292580604
Dubai,Dubai,2,0.0036811566359915,2.5370202076284443,0.2552244870935777,2.036780212925032,3.037260202331857
